,NPP_ANNUAL,PoTemp_DJF,PoTemp_MAM,PoTemp_JJA,PoTemp_SON,PoDens_DJF,PoDens_MAM,PoDens_JJA,PoDens_SON,Salinity_DJF,Salinity_MAM,Salinity_JJA,Salinity_SON,upVelo_DJF,upVelo_MAM,upVelo_JJA,upVelo_SON,VEddyDiff_DJF,VEddyDiff_MAM,VEddyDiff_JJA,VEddyDiff_SON,ZonCur_DJF,ZonCur_MAM,ZonCur_JJA,ZonCur_SON,ZonWindStr_DJF,ZonWindStr_MAM,ZonWindStr_JJA,ZonWindStr_SON,MerCur_DJF,MerCur_MAM,MerCur_JJA,MerCur_SON,MerWindStr_DJF,MerWindStr_MAM,MerWindStr_JJA,MerWindStr_SON,SST_DJF,SST_MAM,SST_JJA,SST_SON,TotalHeat_DJF,TotalHeat_MAM,TotalHeat_JJA,TotalHeat_SON,Shortwave_DJF,Shortwave_MAM,Shortwave_JJA,Shortwave_SON,NetUpwardWaterFlux_DJF,NetUpwardWaterFlux_MAM,NetUpwardWaterFlux_JJA,NetUpwardWaterFlux_SON,SeaSurfaceThermostericHeight_DJF,SeaSurfaceThermostericHeight_MAM,SeaSurfaceThermostericHeight_JJA,SeaSurfaceThermostericHeight_SON,SeaSurfaceStericHeight_DJF,SeaSurfaceStericHeight_MAM,SeaSurfaceStericHeight_JJA,SeaSurfaceStericHeight_SON,SSH_DJF,SSH_MAM,SSH_JJA,SSH_SON,SSS_DJF,SSS_MAM,SSS_JJA,SSS_SON,SurfaceSaltFlux_DJF,SurfaceSaltFlux_MAM,SurfaceSaltFlux_JJA,SurfaceSaltFlux_SON,MLD_DJF,MLD_MAM,MLD_JJA,MLD_SON,NetSurfaceHeatFlux_DJF,NetSurfaceHeatFlux_MAM,NetSurfaceHeatFlux_JJA,NetSurfaceHeatFlux_SON,BaroclinicDynamicHeight_DJF,BaroclinicDynamicHeight_MAM,BaroclinicDynamicHeight_JJA,BaroclinicDynamicHeight_SON,SurfacePressure_DJF,SurfacePressure_MAM,SurfacePressure_JJA,SurfacePressure_SON,StratIndex_DJF,StratIndex_MAM,StratIndex_JJA,StratIndex_SON
RCP45_2013,32.98071519463183,285.78428778586033,285.6853944102624,285.86347293091336,285.81331251855255,1029.046418629231,1029.0557012927864,1029.0281224071405,1029.028869527289,38.34247779338839,38.33741557108597,38.34381802340354,38.33677626525222,2.618974489172836e-06,-1.230996494714409e-06,1.8091006720658562e-07,-1.0203839738549229e-07,0.9399188888292268,0.3409056379675668,0.0225886218040158,0.3087967264497173,0.0040412779469872,0.00739730464197,0.0076652470356574,0.007236383771774,0.0982712885089307,0.0783244740494912,0.025713821744583,0.0478689976947098,0.0050176075680712,0.0038722443962351,0.0027034646035773,0.0023858236525658,-0.0383677693553832,-0.0677621195012224,-0.044835055636739,-0.0634583563622015,287.2966660072233,287.5462075217668,295.60705343445005,292.3582062980836,-158.52091311955846,70.26587022036568,133.545212628064,-104.0542487638474,85.37423143129803,232.21288357951187,278.5862516608802,129.8216993894656,3.6861082250719966e-05,3.28298664807961e-05,3.355630997209864e-05,4.363656032779688e-05,-37.28433437145132,-37.29132643629622,-37.22707825948052,-37.221688478712935,-0.0174205448020399,-0.0484756295450245,0.0475821077982627,0.0700619583958808,-0.0950839675111483,-0.1178180431585625,-0.0838448061056732,-0.0754874217464843,37.86509811058739,37.97214256908396,37.90662605219911,37.87431410561977,0.0013958021397853,0.001246832722142,0.001272321828093,0.0016530857421571,81.82246784022529,48.4834863952804,8.712573872181656,30.015757787129616,-160.64059282668282,68.4232504162958,130.44976119452053,-107.450307345008,-36.24554691731272,-36.26211267646197,-36.19197141827766,-36.184658829194696,99.167784531375,413.2850432483867,653.2693977125284,534.3075691350612,1.74232518761897,1.5769929770450526,2.28233980538254,2.360081487133281
RCP45_2014,35.60828688429798,285.76548650484307,285.77867627134276,285.84900434800767,285.8351798460971,1029.0493362536326,1029.0521036674118,1029.0316690439329,1029.0324829277745,38.34192842551951,38.34554943878435,38.34269525061681,38.341968826024754,2.6783073542599142e-06,1.3411217548398157e-06,-5.481176757523601e-08,1.990141024434854e-06,0.9889060823000824,0.4476347537814469,0.0265385800177523,0.2522747294239363,0.0016158585966422,0.0002435159952149,0.0009110952401233,-0.0010239581174133,0.0508618960730706,0.0827598620253308,0.038592732227059,0.0190082066347174,0.0039482622212995,0.0012792360646314,0.0019564939152517,0.0031674423934256,-0.0560858523963668,-0.059292424075991,-0.042062040406974,-0.0544114901326735,286.79524004342585,287.49450046438227,294.92996822890416,292.14093858565786,-154.18906437876987,32.178009409683014,121.58539271413106,-94.837871187712,78.3823619280521,207.92961074325223,262.05325872904984,123.2872196508056,2.8445779320510105e-05,2.2756600164935667e-05,2.250160540197583e-05,2.4808900521384635e-05,-37.28881949933847,-37.30411533652459,-37.24403772111988,-37.23621655135406,-0.0467214261052153,-0.0502675630731291,0.0251878479900184,0.0285368007843396,-0.1210370880586636,-0.1069789460444019,-0.0931377385686903,-0.1045845919160091,37.87234311437852,37.95332042496266,37.94409077748795,37.84590926154539,0.0010773558123803,0.0008642832032212,0.0008542251990607,0.0009394444642458,90.71834143924606,56.94964582133159,9.111658788949878,25.94632940947967,-155.77683460929777,30.879443754175696,119.63120168317276,-96.65431706621186,-36.25150110902898,-36.2659303543612,-36.20364455097153,-36.20062865041267,354.1333027888438,-417.3567512995214,506.1296859198355,263.8037098213737,1.6790450570614142,1.5346018778021455,2.183951329180192,2.222558739449161
RCP45_2015,34.04382399901195,285.8044815568247,285.7093606718111,285.9163247245585,285.8001903455058,1029.0545265231551,1029.0574933651887,1029.030129534363,1029.0296108630455,38.35336883879646,38.34161831898881,38.35331982995293,38.33559628704351,7.113508549679246e-07,1.3494690457597718e-06,1.1075084087886438e-06,2.129470546890361e-06,1.4366097987609583,0.3009089136693366,0.0208714745187217,0.19220856640207,0.0009354072741183,0.0004700905887157,0.0025630723555416,0.0029759028851949,0.1089805240149049,0.0814397164277993,0.034994887198006,0.0321528700248672,0.0052809442255885,0.0024935067398456,0.0020875164221087,0.0039130797698924,-0.0421853289958498,-0.0771650625130792,-0.0517574778111594,-0.0522026959853276,286.5219797932865,287.4348231618771,295.19572583668395,293.44332796986885,-171.39585843105448,60.64487479768612,134.02784306280776,-77.07738117164271,82.09832554755872,223.29692940988792,276.585457443043,121.82355952442796,3.36799256651434e-05,3.0932104074265497e-05,2.513503725520974e-05,2.153881884099577e-05,-37.30361068547816,-37.30364994508496,-37.24135442183408,-37.22157828156324,-0.06476104759181,-0.0772347503510335,0.0050936193380547,0.0692550610802861,-0.1366534078164646,-0.1363968665453236,-0.1154092035944529,-0.0725891403508915,37.983265697985885,37.897083435210185,37.881764358185386,37.8439230039797,0.0012792295528859,0.001173013002539,0.0009536028514798,0.0008164964793664,134.92395974190768,42.83387405575094,9.086924716241132,21.51306805359104,-173.2499508598672,58.88490337751794,131.76255754642656,-78.85322166279711,-36.27725357510902,-36.27343958218295,-36.210282508693375,-36.18459078223445,-195.30715824062148,337.7216055788341,634.459795548524,291.6453268835338,1.4527817121623334,1.4914143693006645,2.133815696931121,2.389064578668542
RCP45_2016,34.98559346786329,285.6485184521052,285.6124651994967,285.7507124461773,285.8047625765324,1029.0547738446046,1029.0626089094835,1029.0353681715872,1029.0345990480648,38.3311102010888,38.33108328191649,38.3295659478914,38.33611541384133,3.869364275926723e-06,1.64742000721706e-06,-1.422084206303156e-07,3.027401810620519e-06,0.8052859230348911,0.5551136708397767,0.0140675570448404,0.2943586367081098,-0.0003569997346707,0.0009639376264678,0.0029076103437266,0.0006040937136207,-0.0147774147986043,0.0976493243349814,0.0165942714950035,0.0491080337539346,0.0046033984698851,0.0044225585514835,0.0035486215071238,0.0051429536612098,-0.0305859912673581,-0.1102991958562462,-0.0224104357628967,-0.0634233978776352,286.95890782263433,287.13270931092626,296.1517783733822,291.449359688091,-162.6483660601639,2.963256721053255,115.86701083592494,-110.2881020046174,75.56128136276514,225.2111224161004,255.9739559870088,124.8382766763496,2.8702593922388264e-05,3.551297263766815e-05,2.1066430395365385e-05,3.156028555846835e-05,-37.285377234272005,-37.309004389838,-37.25664183498783,-37.25638523269279,-0.0591107909212595,-0.1018910373583552,0.0210906666164023,0.0300611421933935,-0.1338487096631817,-0.1460242325483782,-0.0842345568045292,-0.088266805044319,37.82431971668657,37.89723068460112,37.816783620118,37.80312588132705,0.0010853253477665,0.0013470486023545,0.0007974886412505,0.0011939615444105,73.46910435763473,62.00995976611184,7.317656682286159,29.684066070440977,-164.3018559732341,0.9865881316781512,113.8509689286332,-112.71935377924964,-36.25262697241948,-36.27596178398439,-36.2050332992492,-36.20730592313392,272.7895743300136,174.0709756601428,698.1715912780804,642.0796960025641,1.7102262778895687,1.4745413948331758,2.1840077581445456,2.173163406001528
RCP45_2017,32.89396692571577,285.75524922898353,285.720134282698,285.73522485259565,285.8291974581436,1029.0577206397998,1029.0571559099922,1029.0373037294946,1029.029473920631,38.34611255390948,38.33945822427339,38.32993219043211,38.33679418295375,-7.370437455888273e-08,-2.5120315179140126e-06,1.4251736599806885e-07,1.5132205739448405e-07,1.3576482944470265,0.2427652481004392,0.0484813633193686,0.3164117782655545,0.0019726410331007,0.0062273272668001,0.00279445524341,0.0033183574036286,0.1001233552082174,0.0619208665666835,0.0438710249757122,0.0339570214310348,0.0034439849545349,0.0048483377894176,0.0020956161429032,0.0017957607010184,-0.1173589575092789,-0.0380082552105585,-0.0554519054970162,-0.0702831510139168,286.37959776890955,287.91405988020404,294.8874014195439,291.4801533014489,-171.99118412580737,81.35784863457147,95.43059949936811,-113.9255365706965,75.55313606422256,229.5902147801674,276.0722343517999,126.62374768654804,3.1448741260801703e-05,3.0866347789445225e-05,3.928508656522724e-05,3.52942930502248e-05,-37.32499713959207,-37.32029227378757,-37.25070921858618,-37.2414773842194,-0.085838220947272,-0.0804267365153259,0.0194090525059936,0.0335069150848034,-0.1389750128887905,-0.1293452503889372,-0.0920118415218888,-0.0861478082297451,37.96670204195097,37.91189211542661,37.92995021859314,37.84700089285297,0.0011954125260362,0.0011706774469503,0.0014902209801502,0.001337020496887,128.8836770925184,37.12956023827417,10.507159017045712,31.29520490559704,-173.6676628693361,79.56554008083444,91.96579010373438,-116.5354344095219,-36.2859373753537,-36.2763385998507,-36.20579934809668,-36.19338955650664,22.40156127897432,230.71943259758316,744.2708775116351,336.6440462729218,1.3711158516235875,1.4572670995207044,2.1608548935067877,2.2681651529076365
RCP45_2018,32.2971932864626,285.699675202847,285.72674843296784,285.9650284242514,285.95054563386407,1029.0511725346564,1029.0507837458665,1029.0169315326848,1029.0185322977804,38.33376383347544,38.33701169323219,38.35005797735197,38.34864690695468,-1.3839100431238615e-06,-4.714154553106536e-07,-1.640156661897612e-06,1.534911831698149e-06,0.9427778713560578,0.2359151760078196,0.0522637168887678,0.3040327815105869,0.0049895164341486,0.0066711365297469,0.0091430802800379,0.0057075386865368,0.0811927391789906,0.0810018881495538,0.0382189099763987,0.0725464159570386,0.003312621751821,0.0023425769310875,0.0043711545453438,0.0030368728615756,-0.064680377780466,-0.0561522765654817,-0.0405179741690708,-0.0878896955365129,286.99241513491484,287.62749064700677,295.51759960015085,291.9832542712719,-100.22045833202044,60.26662367802624,94.01332864136252,-108.74763144296328,90.02508955466025,223.1611428917853,278.473873827806,131.2264814880981,3.1560718474345234e-05,2.651432808170912e-05,4.371362584847437e-05,4.08421469981961e-05,-37.29317686407676,-37.292223686707054,-37.2157966290686,-37.21555370577472,-0.0581077710220606,-0.0490474914300103,0.054784209887123,0.0730503536089948,-0.1228993846754855,-0.1074366320179995,-0.0660236614385343,-0.0582123700844251,37.9381343647642,37.96704930446259,38.02684381461047,37.96214622577371,0.0011973159185681,0.0010069362965335,0.0016624898163944,0.001550651189517,83.0618986509813,38.04118082848699,10.838236563825662,30.700635049436706,-102.01463153812745,58.69598015947486,90.00660866530214,-111.80606666378348,-36.25122959966231,-36.25135764661851,-36.174011197673664,-36.17439238833983,548.5152439293876,210.9599641097595,657.9815494195676,508.4285137095604,1.6684321649574492,1.6594479750065834,2.4302973560938,2.4210958628040933
RCP45_2019,33.74283575168546,285.8180917802447,285.7256892952007,285.78516610472934,285.8971170759175,1029.048441958731,1029.0539351292498,1029.033055995597,1029.02794213656,38.350143135037015,38.34132828866087,38.337302346922215,38.34941422980522,4.650925375187151e-06,2.582688919409846e-06,-5.120349788103689e-07,2.0400602813893124e-06,0.9049406615924008,0.3006782080327928,0.017405984900645,0.2812742140902812,0.0030069005685197,0.0025391121045793,0.0077797079784177,0.0033780318841824,0.09075860708852,0.086616185696207,0.0115690068658899,0.0534282132046294,0.003495119274194,0.0035227009623796,0.0049993633383214,0.005657555745801,-0.0467482255058121,-0.0740152837622617,-0.0308985994421391,-0.063285475703638,286.8829539542994,287.4853032926529,296.25049139499663,292.26302972201404,-139.678396349721,31.6526801547403,136.1652256808566,-101.07135927373162,71.94756794000068,204.04252499599087,281.37065564530786,129.48255210451015,2.211014056201101e-05,2.4562101577893344e-05,3.4520206804260275e-05,3.979083148412847e-05,-37.29006160400594,-37.29149308739115,-37.22688355247719,-37.22316931001747,-0.0179646364364484,-0.0262276420211798,0.0470196624665486,0.0787217985070876,-0.0901673013500132,-0.0996604021541597,-0.0903177074505584,-0.0731801103442646,38.00297201754208,37.97074427344914,38.02776250193834,37.98169673274068,0.0008402341271558,0.0009334158755036,0.0013134188196613,0.001511755023697,89.85715302098193,41.063461112281175,8.099051586005055,28.779515926344303,-140.93502825837928,30.246202333185074,132.82317216881574,-104.12980250314124,-36.25770265135304,-36.26070504908192,-36.19515686416236,-36.19390591664243,-274.4726445830793,-4.037605699168516,546.2563790460732,82.55506580028529,1.6111914012661304,1.588523866274062,2.2581237018061358,2.2746227033759663
RCP45_2020,29.534698493405084,285.8206679159124,285.7765100070686,285.84524373790526,285.8925224439965,1029.0546178998727,1029.0592877779495,1029.0353520771437,1029.031812189716,38.35662674970445,38.35213287219284,38.34607433902014,38.350562075849325,8.261478703210449e-07,3.108428137104746e-07,-2.0615273397127395e-06,1.998184125747473e-06,2.2032998650721547,0.4067633245912425,0.0205058251193459,0.30887698754004,0.0003135335548952,0.0026452781793189,0.0045069354698492,0.0052438352926178,0.1180941116835883,0.0496351849329909,0.0167220157809609,0.0559165100574464,0.0035017524994431,0.0030028439096402,0.0022944622895255,0.0049378718114627,-0.1824093074815909,-0.0394165764405082,-0.0366235859913382,-0.0547111584815444,286.6797514269221,287.93082666476636,295.390681007091,291.82723019241416,-238.4313017309473,61.91174542324439,130.87247575575003,-94.34062966027444,83.50723354628545,216.31670270943152,270.3144471525407,130.69398301706727,5.512737879491444e-05,2.160296296234133e-05,2.472363403244268e-05,2.950967759700442e-05,-37.30328933688124,-37.32007138460783,-37.24986235572899,-37.245215448233424,-0.0872782106302437,-0.061456550759918,0.019852527166032,0.0515117294300486,-0.167057369911563,-0.1291270665309394,-0.1099890104585291,-0.0905615465895306,38.085663037241055,38.08707161495668,38.00240306286874,38.05120751949913,0.0021002486407889,0.000822279788146,0.0009399225501151,0.0011232735517631,189.28798160993497,49.03955988230981,8.570569543885558,30.995139070711677,-241.46663061687855,60.54255892168383,128.59951120818724,-96.67409589031936,-36.28050487825092,-36.29127063189808,-36.21524881171347,-36.211506038669015,479.2848158599221,183.9860354317896,653.023340469637,464.9162165135343,1.3935918566139611,1.2964451574450988,2.0453872288194628,2.0710185494234907
RCP45_2021,29.094384186871263,285.904816992393,285.85745628184924,285.928799599991,285.9323376657252,1029.0395218734516,1029.0422949845215,1029.018575386119,1029.0153137450236,38.35586533649611,38.34961993076739,38.343964548302935,38.34234123242833,-2.504660072619844e-06,1.1475417230103898e-06,-1.3329938726972896e-06,1.8246804773997008e-06,0.9024527098578564,0.1395702695568353,0.0276377470714421,0.2934969001884047,0.0055018554142774,0.0077567112775342,0.0047585327298944,0.0038312429272067,0.035610133447404,0.0463337376479853,0.0421005572727058,0.0257602799111802,0.0061741029145196,0.0068942280622734,0.0023899111929688,0.0047309029787189,-0.0306799977592875,-0.0487215739389956,-0.0334765908701278,-0.078378718168542,287.28523322664023,287.93973298047985,295.09645091693216,293.3580399883967,-141.0742483156308,69.98988167104376,123.65815061756015,-121.0435825499786,83.83850138683364,198.7922716695728,277.25552043658723,124.60808319053945,3.251686083375816e-05,4.824235600077315e-06,3.637791636533975e-05,3.654576535987331e-05,-37.28762956027799,-37.29117274813253,-37.223184861872944,-37.21045420803255,-0.0359524351833992,-0.0495764720440362,0.0623759527663878,0.0756153930062526,-0.1143565102217355,-0.1186274053846279,-0.0677507125569995,-0.0681565908564586,37.95193598763051,37.91711967513999,37.91939628733993,37.871266230852505,0.0012344806868164,0.0001840557217945,0.0013805165764282,0.0013845862351453,77.02677864045268,25.39345772449196,9.111385477706175,28.419223226101728,-142.9493865389816,69.73456654876291,120.33897769831604,-123.89466758055508,-36.24873751851867,-36.24807560811962,-36.17337167126783,-36.1604606067964,653.5057887126765,313.6723785905739,583.8841063435993,535.3283068363635,1.6612895899608946,1.648096649302866,2.4061685865956024,2.5386997995484646
RCP45_2022,30.17721238626362,285.7900635405192,285.71140575573594,285.79965706331797,285.81437099240156,1029.044710901636,1029.053062816422,1029.0285802457793,1029.0272835370106,38.34163069522679,38.33663842689867,38.33286833616553,38.33389023081899,3.367168972132381e-07,3.45514995520022e-07,4.509840571174946e-07,7.821750584348333e-07,1.33568467523077,0.2468912085775773,0.0493354761620431,0.3287302903700553,0.0011933260293479,0.0026695023927602,0.0041494825225528,0.0045157793451736,0.0455321493682453,0.0558140528443558,0.0509360977184359,0.0881592331268849,0.0030740371269886,0.0011852599288733,-0.0001243366748248,0.0016557890414954,-0.0452155797047871,-0.0511090944783435,-0.0670359502902661,-0.0998546080747728,287.2811070405737,288.43234813370543,294.960811708177,291.8749480546916,-152.29939739527296,82.1178556934832,99.91148357954312,-128.03338899078489,76.71625889152315,232.19858760282003,276.4524005191086,133.20706036236356,3.0322183387252583e-05,2.787046275201259e-05,4.492593156883037e-05,5.097300468710839e-05,-37.28036787509236,-37.29602745695237,-37.22973146763538,-37.22596210387328,-0.0150488739823193,-0.0599068443208621,0.0405827340863638,0.0739364579161094,-0.0958316727651273,-0.1293207974114641,-0.0897900672961522,-0.0677265535520184,37.973326401568364,38.0680727521976,37.945338014424976,37.93876077998376,0.0011517190650672,0.0010611594487581,0.0017049953114047,0.0019345280886045,110.1782590097184,39.58124166396637,11.124160907977416,31.198346486461773,-154.02418983037572,80.43166993773521,95.91256996774034,-131.81180601329174,-36.23872702134919,-36.25596781420048,-36.18291309050621,-36.17947755602978,423.4769676461548,457.2120755578098,710.2559664466869,317.421238865663,1.7468029092760506,1.5660068288873776,2.322875938977297,2.367260582752933
RCP45_2023,35.33108120877436,285.83420439283736,285.8055389748632,285.93131412432115,285.88807511549436,1029.0450303382745,1029.0514914965472,1029.0271331024214,1029.0288986310134,38.34853891283917,38.34937805458591,38.35229349780845,38.346288423598985,3.2566271248879595e-06,-4.810849619249761e-07,5.113128626026006e-07,1.2751107684956148e-06,0.9450318912919984,0.45579949019009,0.0249495149851097,0.3523156643183527,0.0020303544297769,0.0063104394870353,0.006097507510506,0.0028884084309011,0.0424909639779534,0.0794931786844963,0.0285573598044997,0.0514881993117542,0.00198484115545,0.0032095778069984,0.0053798804499703,0.0046845684828289,-0.0296067595712137,-0.0711540058765224,-0.0414996067415313,-0.1014158991321171,286.93260286057176,287.2129749474776,294.2768473074515,291.51260074131204,-111.48591656064583,30.63143281670642,134.18074441883817,-120.1612820868596,80.45922478074931,215.38950272231708,271.8431182278843,135.39772136084707,1.969473607262952e-05,2.821513575997535e-05,2.4805962425844868e-05,4.212600174550011e-05,-37.28967027586216,-37.30332805438074,-37.240094487559965,-37.235959735534166,-0.0176050539659617,-0.0687041200553249,0.018420119778587,0.032436672613439,-0.0968067994077984,-0.1404893576002929,-0.1131917083231126,-0.1127812960362605,37.97552709216833,38.06335426489823,38.013625541481815,37.9480841664358,0.0007479557522458,0.0010747018612487,0.0009438045997669,0.00159877421215,91.05513706970606,55.48446511636787,9.395138789568096,33.68465085320608,-112.597214244335,29.089515333743545,132.10249786452937,-123.26318015173965,-36.24969202642836,-36.26724115864396,-36.20279923605835,-36.19705107750369,171.4729014406045,226.1523381037113,579.6379883319942,434.7506709573361,1.6712914803586267,1.5104153585584417,2.163559828954793,2.2156898571147146
RCP45_2024,33.86382403041044,285.82079552463784,285.81205000598766,285.69764357770134,285.8117647880552,1029.053149559654,1029.0542486042723,1029.0372527107702,1029.0268604782502,38.35352310787297,38.35138643970267,38.3208006179166,38.32955789607149,9.483644530875168e-07,6.063793547872428e-07,-2.7223013246981105e-08,2.718490883771186e-06,2.256203715685682,0.74016851123588,0.0314962237601205,0.2258527325023654,0.0014299836428798,0.0060685427606399,0.0027719069967479,0.0001474674171714,0.0297293483976703,0.0766591063264448,0.0446107838627173,0.0037219206133967,0.0029519764656991,0.0035025307321124,0.0016256236127991,0.002310006207255,-0.096834765348183,-0.1168221354661371,-0.0412630265381689,-0.0542421849492995,286.5360303574204,287.13597172577886,294.34003024396236,292.5758425797816,-229.4898475742592,4.247618073121057,111.55087139665784,-59.97880075364464,73.55769377048554,213.5172852769206,279.24628104149264,132.80392423950482,3.3903337441134934e-05,2.9437203009433455e-05,3.747116479862626e-05,2.4411640192294248e-05,-37.31092940283477,-37.334729341095446,-37.26602425848987,-37.25019134070905,-0.0826096887116305,-0.0855348751951593,0.0428999178078774,0.0656655111553254,-0.1554776015549741,-0.1435645164394712,-0.0755108089589259,-0.0692447379338837,38.05600305842611,37.95204852342711,37.80495667593719,37.80581674295867,0.0012913727195033,0.0011187826516895,0.0014168138131824,0.0009228538986841,189.71703466601517,83.44242301059741,9.297078897343193,24.67295506433149,-231.3464491246113,2.6475658658997347,108.34867991703231,-62.023062128416896,-36.27787288540754,-36.29009109568904,-36.20265067221469,-36.18536780816116,567.242039397773,272.0806736596898,602.8996251251147,560.1298160001069,1.3996240947651069,1.3039372035789212,2.158946805353825,2.3286486525290067
RCP45_2025,31.82590356180239,285.7058399911839,285.6214236374009,285.8212135262876,285.84042468699687,1029.0536577357036,1029.060533751022,1029.033666557297,1029.0287056517127,38.33348762971751,38.32733683243778,38.33897989482501,38.33848227384729,4.278943046243009e-07,7.210410335546659e-07,-6.500540396542605e-07,1.1363275591231566e-06,1.1978947236533424,0.2234864534233581,0.0507764311571592,0.3402198505849339,-0.0007232914390649,-0.0027219093500292,0.0006912982644912,-0.0006754847719739,0.0522437686515461,0.0310257421511355,0.0491715850692353,0.0163356810505802,0.0031738640331733,0.0016725221756235,0.0020415048208828,0.0038654828902271,-0.0661648526150901,-0.0507027886076628,-0.0467478659656843,-0.0730752374906256,287.01912343992836,287.7665566145674,294.64857442605404,292.46954844594006,-162.43719428048493,67.99482932272419,105.5022134166402,-122.76917419992266,85.86850608913618,209.58460593831347,278.89363612703,124.77968936283918,3.957336506251743e-05,1.838724026998262e-05,4.18126917861586e-05,3.504522921718894e-05,-37.311077668877886,-37.31951953334209,-37.25435426566842,-37.23806793180147,-0.0634541320425519,-0.074183411057738,0.0245557037119052,0.0531086031171554,-0.134943099401751,-0.1319343368600336,-0.0964694025731151,-0.0845610833043771,37.923153399459856,37.985850433250114,38.0687506528491,38.099662741239335,0.0015008359598619,0.0006985774975824,0.0015927505448512,0.0013353302748863,111.40554614036274,37.85364684441007,10.910384464946455,33.40739274881388,-164.68178571899566,66.93659824089448,101.7662584908437,-125.46464243688564,-36.25933144978247,-36.27059185226591,-36.20701657856929,-36.190813142897824,484.339806634837,505.3499462840237,716.9128296891108,474.7174900203402,1.5875468370445724,1.4683107230963688,2.120344217704181,2.26210945187035
RCP45_2026,31.171996622689576,285.66815959492953,285.7213590949739,285.7329793937516,285.7012861911548,1029.0603612506989,1029.0555760303414,1029.034730600032,1029.034421786239,38.33507778524372,38.33807033289513,38.32716256202048,38.32280878010405,2.3407381312509986e-06,1.1448047353756288e-06,1.5945518789638578e-07,9.224565186685518e-07,1.6665640361096763,0.259800401521247,0.0171101426651891,0.2579615650621439,-0.0006872800852158,-0.001328246375816,-0.002825628496831,-0.0050045638606096,0.046028246260832,0.0131239840445762,0.0154750647800252,0.0280176921702415,0.0025930867399546,0.0030031425904222,0.0034906204432685,0.0029650782253659,-0.0762486271941721,-0.0642827132613181,-0.0199477192746703,-0.0526487209326331,286.65104351706265,288.3596398933849,297.1334707935937,293.37354200186894,-163.97169764544262,69.12541594513054,130.30377196250427,-110.02928345565115,72.40361716633376,204.2898495043717,278.1129200790046,124.4898416863238,1.64328568022639e-05,1.320483440300034e-05,3.199643186661885e-05,2.758036066029275e-05,-37.3162716024859,-37.3149502958744,-37.24708295912856,-37.24175903338027,-0.0557058554153742,-0.0785561118679355,0.036494455114028,0.0733832605130591,-0.1268557888973988,-0.1444062062263222,-0.0918069299345041,-0.0691266484832146,38.07178202728311,37.8756508907889,37.75160312587168,37.781644964698174,0.0006254634014106,0.0005032091037193,0.0012089196350601,0.0010422594774513,151.79176218402907,41.37948086519736,8.078651564929359,25.983051943721755,-164.9090264107265,68.43651004947473,127.11073172116149,-112.10355698011335,-36.27512335112248,-36.2686540360753,-36.19591118467744,-36.190203866143925,209.87492994640516,633.107515099585,815.814015387431,665.7374232853145,1.414169605700634,1.4984700813091865,2.252575017529367,2.297504305004379
RCP45_2027,33.34011504419764,285.6218187909511,285.65831203967775,285.7577419471038,285.7946552627164,1029.0610558642632,1029.065064025726,1029.034253707846,1029.0255953388348,38.32851522907928,38.336541066425696,38.329514407941865,38.32835035416719,8.619408884549149e-07,-1.0945213927364108e-06,-1.7612394642982881e-07,4.4574016085866363e-07,1.2589719100006262,0.9324508457873356,0.0282978784065468,0.2577894543153795,-0.0042196981211487,0.000214822851707,0.0005712975872516,0.0049624302580001,0.1092937712261861,0.083977147039431,0.0187710535185691,0.0403452421719359,0.0028332962588133,0.0029985617013525,0.0024686513142026,0.0035804064606204,-0.1124303114374185,-0.0930053574661189,-0.0339337557493556,-0.0696500358469538,286.9356416956073,287.4247183563156,295.92919462702525,293.3719892074209,-187.1746621757516,18.9681730594324,125.38359055711555,-102.68397156206728,84.03677815562,224.875986635908,283.01670799862865,131.77059534439323,3.8697981024770377e-05,3.732979086388399e-05,4.434796261924093e-05,4.286793116500552e-05,-37.314191192620015,-37.33432623365265,-37.25229040962365,-37.23397077875687,-0.0508505848859867,-0.0629316191318335,0.03743981246504,0.094939249976692,-0.1255371117546588,-0.1249055071032396,-0.0900575982422803,-0.0507859942925255,37.947176186637904,38.0572031593364,38.04122572840536,37.95759688314358,0.0014689524816345,0.0014215623972032,0.0016875472858913,0.0016269241924162,115.6885212297184,96.62202674714754,8.890004735754736,26.401376331419023,-189.3701808385963,16.814295889470962,121.203067047523,-106.05413663880462,-36.2695891117085,-36.291729026458896,-36.19814871171398,-36.17463352696238,586.2530162511141,310.56788282001634,765.8477090499589,569.3892263921765,1.503088619116599,1.2543491106297058,2.1614074739262823,2.379269909151751
