,NPP_ANNUAL,PoTemp_AnnSea,PoDens_AnnSea,Salinity_AnnSea,upVelo_AnnSea,VEddyDiff_AnnSea,ZonCur_AnnSea,ZonWindStr_AnnSea,MerCur_AnnSea,MerWindStr_AnnSea,SST_AnnSea,TotalHeat_AnnSea,Shortwave_AnnSea,NetUpwardWaterFlux_AnnSea,SeaSurfaceThermostericHeight_AnnSea,SeaSurfaceStericHeight_AnnSea,SSH_AnnSea,SSS_AnnSea,SurfaceSaltFlux_AnnSea,MLD_AnnSea,NetSurfaceHeatFlux_AnnSea,BaroclinicDynamicHeight_AnnSea,SurfacePressure_AnnSea,StratIndex_AnnSea
LABEL,Annual net primary production (gC $\text{year}^{-1}$),Annual potential temperature (K),Annual potential density (kg/m$^3$),Annual salinity (psu),Annual upward velocity (m/s),Annual vertical eddy diffusivity ($m2/s$),Annual zonal current (m/s),Annual zonal wind stress (N/m$^2$),Annual meridional current (m/s),Annual meridional wind stress (N/m$^2$),Annual sea surface temperature (K),Annual net downward total heat flux (W/m$^2$),Annual net downward shortwave flux (W/m$^2$),Annual net upward water flux (mm/s),Annual sea surface thermosteric height (m),Annual sea surface steric height (m),Annual sea surface height (m),Annual sea surface salinity (psu),Annual surface salt flux (Kg/m2/s),Annual mixed layer depth (m),Annual >net surface heat flux (W/m$^2$),Annual baroclinic dynamical height (m),Annual surface pressure (Pa),Annual stratification index (s$^{-1}$)
UNIT,g / yr,K,kg / m^3,,m/s,m^2 / s,m/s,N / m^2,m/s,N / m^2,K,W / m^2,W / m^2,mm/s,m,m,m,,kg/m^2/s,m,W / m^2,m,Pa,s^-1
RCP85_2052,25.263485426631068,286.03692671495867,1029.015924666721,38.37377253154307,2.522081307023162e-07,0.26465355585362377,0.004335322874459755,0.02888657337479236,0.003845110374660478,-0.03393788335948936,291.48906501504536,2.7828851562346593,177.84745959368573,3.1047353529741725e-05,-37.12339806997196,0.11367387108296281,-0.03564431929826362,37.840224988210046,0.0011752124393412436,28.75889810830435,0.4390077440383493,-36.14872454864649,600.8065550247663,2.5141383871495524
RCP85_2053,32.74137922813012,286.0153019432836,1029.019917149072,38.37576513641197,6.461305007756167e-07,0.3393152415408571,0.003139617095625502,0.0416162205005437,0.0033524472571236684,-0.03795465740796626,291.679094450237,-22.875826162458928,175.61016452231667,3.04684650486017e-05,-37.119875963009676,0.11802688720392276,-0.034462100155691865,37.880849398280816,0.0011546917291543773,36.965016833943174,-25.251533046044294,-36.15564419008325,566.1870820087745,2.4006187238561343
RCP85_2054,31.07839705355212,285.959764638645,1029.0264027435637,38.37403312726618,9.491993494430943e-07,0.47133924423070844,0.004764209967903047,0.05851000624783744,0.0040073417793792246,-0.06206759682315274,291.3125400050309,-21.33816454101431,176.06149213018602,3.16111973407703e-05,-37.12626676760026,0.09575584858676817,-0.06641285888600368,37.86366597035617,0.001197259557963221,46.693948995525304,-23.62592700905056,-36.1686491556408,191.03006292182715,2.2814702299057075
RCP85_2055,26.462609937761066,286.0400230330441,1029.0086577854665,38.37094499575997,6.57246173577737e-07,0.2635964097904256,0.0006663616548643378,0.03472197355278141,0.004239945117998233,-0.03969788998579961,291.57449146739845,-9.933620893526532,176.27305885162193,3.6386384494222024e-05,-37.08717862019295,0.15363380981357216,-0.01670737945732802,37.60721306114936,0.0013681156242423792,29.61568570069467,-12.78431771823455,-36.117386064165586,406.0120661669771,2.81582330873439
RCP85_2056,29.13799630284108,286.0414517711805,1029.0092141288585,38.370922156122425,2.045121053570293e-06,0.3136335012673239,0.0029231010483044095,0.048123128583164344,0.0037915668145218464,-0.05906019732268884,291.40483383788467,-17.109469104921914,174.04100042350626,2.8626575883836986e-05,-37.09450595778496,0.13363571149747908,-0.030574869808094454,37.607485249165194,0.0010775066108679701,33.183273106268345,-19.241166931120617,-36.12171265127612,321.75766512808474,2.773338466289421
RCP85_2057,29.39525848644947,286.06045908165277,1029.012257743357,38.37867232620292,-8.90109990272477e-08,0.3558522102430637,0.00619447418782933,0.06889967686569337,0.004142508035548531,-0.051716753482939117,291.3580819044397,-29.694212682158767,178.46715714964182,4.0092488433164216e-05,-37.09184816269424,0.15051262542364177,-0.02003491842178946,37.82572059086723,0.0015163901469762054,36.929822064088825,-32.79934874385212,-36.132962233094986,242.87300986900578,2.6122990188247375
RCP85_2058,28.609786599926963,286.0627532922294,1029.0023831419169,38.37256003570694,9.82623949577385e-08,0.298017295354862,0.0029002128255882116,0.048600946266739206,0.0019738035781143516,-0.06260669272434508,291.6262283620165,-11.54583770025037,188.68407096283,4.516547606034367e-05,-37.054537337945085,0.1739012763542585,-0.009024041471905704,37.760340065995784,0.0017066271908492696,30.939966550592157,-15.025325802058926,-36.09376847419877,428.82782961105005,2.9503156983027985
RCP85_2059,33.24025766426006,286.04075034829515,1029.0142789994277,38.380501861565946,1.3259481561308645e-06,0.34168909405183,0.004157523928037496,0.05207666830466016,0.0015880826488422332,-0.05928009142994373,291.3598273440827,-7.97222532541214,181.07145646692095,3.666788076288278e-05,-37.076920388004424,0.14521174759936467,-0.03544624096320792,37.891421562069084,0.0013900862635808154,36.65947570906131,-10.690271393680636,-36.13174510662267,188.323988396998,2.62323532724187
RCP85_2060,28.19002470773531,286.17939437236157,1028.9956640276732,38.38440212999804,9.809719348349357e-07,0.3340981230213714,0.003728860104725764,0.04523718045517128,0.005120056915016159,-0.0633661498394582,291.9125801620756,-23.08861216263981,181.6496086189389,3.7218204999048344e-05,-37.05450423363442,0.17232816846389634,-0.009376750913283698,37.627951010932264,0.0014006120775780157,33.57656982099188,-25.995172020165494,-36.09404713136303,485.70620184918516,2.997665779114354
RCP85_2061,31.76561334240621,286.12456380159983,1028.9977232515,38.37804035262603,1.0667141209554674e-06,0.392031250646182,0.000909137299432397,0.056035186235462026,0.0025404536903882767,-0.05709253177766306,291.6428807851014,-20.151232765297486,180.96587669250346,3.7217277023940747e-05,-37.0504030967309,0.17698104522795485,-0.001954772790974212,37.60957995244108,0.0014012670492891744,38.9511703930404,-22.966592518927456,-36.08923479858346,395.56951400104464,2.9750903370958164
RCP85_2062,32.608874691756505,286.08977017537717,1029.0065961394969,38.38141683273254,1.5221081257621375e-06,0.3359872425458827,0.0018950344510063242,0.0676756025559207,0.003164847957954159,-0.06734604660794664,291.7624668342373,-28.373614016602733,175.12766306014822,2.8378542318882983e-05,-37.06160601700482,0.15816275395030033,-0.025865709605572534,37.708392638469775,0.0010725461091927579,35.928408029052875,-30.395837749218025,-36.112326132352585,341.83005934350683,2.7515621304715
RCP85_2063,28.483299793855384,286.12937847886167,1029.0022007990083,38.3846333848844,9.080069895756426e-07,0.29885412352777185,0.0018504696636516764,0.05205973358976825,0.0033845086776505924,-0.05191273163555188,291.79826352379973,-17.456680394968007,174.1984250755924,3.198261066954244e-05,-37.05216641958261,0.17686024325173805,-0.023499691703465417,37.54777551534283,0.0012011365931399649,31.41778363227248,-20.04631873843878,-36.10419170099355,166.85999042204986,2.8927255126629214
RCP85_2064,26.55898840009497,286.18679028906826,1028.9965118440916,38.389783136287015,8.592031609546006e-07,0.264942663277962,0.003946671130448361,0.052206165790660466,0.004275108613808558,-0.052972685828573646,291.6636851536146,0.9747648236357769,174.56615379177074,2.908144207105096e-05,-37.03530658642045,0.18481841841701072,-0.02065236545207217,37.585814994412985,0.0010938402153670118,29.956829230950333,-1.240824145252727,-36.09173328993995,419.8981710770786,3.01012294402046
